community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:yirGO5eR+VCkykxeJs6vYyRhU8s=,SF,5.979537963867188E-4,Dd,143.88.0.18,38657,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730832759069794E9,CGUEhn3Jc4K8qPWzya,2024-11-05T18:52:39.069Z,none,none,False,none
1:NGwQfZEz8GurXD32/M+bgl3snsY=,SF,0.0034329891204833984,Dd,143.88.5.10,51361,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730832759142958E9,CUobeW3ykbTBtyeZ2,2024-11-05T18:52:39.142Z,none,none,False,none
1:eiOnAv62RwQZI/1xGJGYuO0Md4g=,S0,,D,143.88.255.11,42673,8.8.4.4,53,false,false,0,,71,1,udp,,0,0,dns,1.730832766045661E9,CvUR9e1xUS2kKRzSj2,2024-11-05T18:52:46.045Z,none,none,False,none
1:gD4sTMNGfZpolOMgjFTlEYRLWtA=,SF,8.971691131591797E-4,Dd,143.88.0.2,20138,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.73083278627119E9,CMIvBo4eGKcLqcLBT7,2024-11-05T18:53:06.271Z,none,none,False,none
1:wOYhFeF2wB3PSSwC+ikG9jHk6hY=,SF,0.0010738372802734375,Dd,143.88.0.2,36684,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730832786283014E9,C4zim31eguLAxygnh5,2024-11-05T18:53:06.283Z,none,none,False,none
1:kZgoCiMNwjAG/6kpl7mH6gVe60E=,SF,9.0789794921875E-4,Dd,143.88.0.2,4649,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730832786324402E9,CMJLZy2NbCZvu5kYS2,2024-11-05T18:53:06.324Z,none,none,False,none
1:RHi8L8Px8Hs8vHlJOv/0ExZj0SU=,SF,0.003756999969482422,Dd,143.88.5.10,58017,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730832789392609E9,CPHIfa1w8kstsGYSvd,2024-11-05T18:53:09.392Z,none,none,False,none
1:Ww75KQeXqqoXydf0J5lIwInFzgY=,SF,5.888938903808594E-4,Dd,143.88.0.18,20007,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.73083278939433E9,CS3qJn1eD4r2fdFvx5,2024-11-05T18:53:09.394Z,none,none,False,none
1:MUf50p39lWMbl8usnCwBUXUtyMQ=,SF,8.890628814697266E-4,Dd,143.88.0.2,20670,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730832816597522E9,CY5cem4LAA1GMj4gx4,2024-11-05T18:53:36.597Z,none,none,False,none
1:JzUCqVubKKfmW2cRFP+jzXddVO8=,SF,0.001194000244140625,Dd,143.88.0.18,22362,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730832819650861E9,CTfWNA3kvkVQz7WNKf,2024-11-05T18:53:39.650Z,none,none,False,none
1:jNE6zWy3qdKCO5kqD6hwX2V27lc=,S0,,D,143.88.255.11,58886,8.8.8.8,53,false,false,0,,72,1,udp,,0,0,dns,1.730832828723546E9,C78G27VJeq8AKSfV9,2024-11-05T18:53:48.723Z,none,none,False,none
1:vPyIjarZWc5g2GFa3w33wcQVVpI=,SF,0.005042076110839844,Dd,143.88.1.22,41312,143.88.1.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730832846713727E9,CSwJ7b44yVbLZcR3xc,2024-11-05T18:54:06.713Z,none,none,False,none
1:Dn35RISxPj7Fk2c3pJ82jqn4fEk=,S0,,D,143.88.255.11,34717,8.8.8.8,53,false,false,0,,72,1,udp,,0,0,dns,1.730832849086246E9,Cd8NCC4lKI5aGwZSQ2,2024-11-05T18:54:09.086Z,none,none,False,none
1:4ioXfK7VstjB0QqXV+lUH9vG1HE=,SF,0.0014188289642333984,Dd,143.88.0.18,37755,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730832849759885E9,CdpL3w4zUPiCyIcXyf,2024-11-05T18:54:09.759Z,none,none,False,none
1:KyZChOpgiaQTwGo/GLSnsymWNqo=,SF,7.948875427246094E-4,Dd,143.88.0.18,12199,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730832849872477E9,Cbme8n2TkGkddJn2ah,2024-11-05T18:54:09.872Z,none,none,False,none
1:WqQhQNGaGw6zzZwh0jhkx4oE3Bc=,S0,5.006197929382324,D,143.88.7.12,60280,143.88.255.10,53,false,false,0,128,240,4,udp,0,0,0,dns,1.730832853507934E9,C4g8Sb22mrVSQ7YK7e,2024-11-05T18:54:13.507Z,none,none,False,none
1:VsutYseZDPUHDkqUNIw6vCU7lCk=,SF,0.001119852066040039,Dd,143.88.0.2,20974,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730832876969031E9,C9bu792ci8QEOwmb4l,2024-11-05T18:54:36.969Z,none,none,False,none
1:KEqComoSbjwWFQ9JO2hm+jFSA4I=,SF,0.0011010169982910156,Dd,143.88.0.2,36172,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730832876987378E9,CVYD1b2nkZDyNQEinl,2024-11-05T18:54:36.987Z,none,none,False,none
1:c+xEaSdNW8g00ntYZfBypI5cf0U=,SF,0.00432896614074707,Dd,143.88.1.22,48232,143.88.1.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730832877116924E9,C7P7Lb1gwhhtQYf524,2024-11-05T18:54:37.116Z,none,none,False,none
1:Toe7K4X/gncocTptB1zjclppdp0=,S0,3.0280749797821045,S,143.88.7.12,51008,143.88.255.10,53,false,false,0,0,368,6,tcp,0,0,0,,1.730832883541354E9,CstBUB2F26DlkRy7Db,2024-11-05T18:54:43.541Z,none,none,False,none
1:3DwT0u1DgeJ2EMVvocQoXr8OttA=,SF,0.0025920867919921875,Dd,143.88.0.2,21663,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730832907202529E9,CZOnU11oMfVJsDaiB,2024-11-05T18:55:07.202Z,none,none,False,none
1:h6xulqNaJ6/njXVSVwchtjzH9tg=,SF,6.239414215087891E-4,Dd,143.88.0.18,35215,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730832910351439E9,CWHNTB2uVGJ7acATed,2024-11-05T18:55:10.351Z,none,none,False,none
1:V39BSW+ckA/sZk4fMPxrQEdSiIc=,SF,0.0012140274047851562,Dd,143.88.0.18,48501,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730832910438381E9,CEpQpjWZZFWwJlSE7,2024-11-05T18:55:10.438Z,none,none,False,none
1:7aTBXOEoxfU7t/11Ce5ionYk1N0=,SF,0.0010309219360351562,Dd,143.88.0.18,59889,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730832910272499E9,CiQhZY3PyROtE4rK9l,2024-11-05T18:55:10.272Z,none,none,False,none
1:2/bTOHj3XcmXwS8JiY4ErGTYslo=,OTH,60.59950494766235,,143.88.0.21,3,143.88.0.22,1,false,false,0,1176,1624,16,icmp,0,0,0,,1.730832816543026E9,Ctal2D2PtA0ccQLpN8,2024-11-05T18:53:36.543Z,none,none,False,none
1:2wMPwG8iLJJc79iQA/7aS0UpsFk=,SF,9.181499481201172E-4,Dd,143.88.0.2,38718,143.88.0.1,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730832937602501E9,CReMmR32vsIDsS5hdd,2024-11-05T18:55:37.602Z,none,none,False,none
1:laR0AHBWa/rDSF0BwQQ8FmB68XA=,S0,5.00543212890625,D,143.88.4.10,36355,143.88.255.10,53,false,false,0,188,300,4,udp,0,0,0,dns,1.730832939438098E9,CQuAWk2UaPkT4W0x13,2024-11-05T18:55:39.438Z,none,none,False,none
1:RLsoUAUOZa4ebtMsYA+m/g21d8A=,SF,0.0011310577392578125,Dd,143.88.0.2,12497,143.88.0.1,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730832967721521E9,CzPkPuvk1bdPd4a44,2024-11-05T18:56:07.721Z,none,none,False,none
1:eci0TixtHNd2xjC3Uyr4TFeLyvc=,SF,7.178783416748047E-4,Dd,143.88.0.18,63292,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.73083297092563E9,CurSXp1jqDbYRG6nFk,2024-11-05T18:56:10.925Z,none,none,False,none
1:zQyGSsNJUh3rKrvww8REUd/e73Q=,SF,9.200572967529297E-4,Dd,143.88.0.18,27260,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730832970913607E9,Cfo0Ai4dIZmMLH6L94,2024-11-05T18:56:10.913Z,none,none,False,none
1:zyhf6eAtzEuyj2ZkQtT6BqWCfwo=,S0,3.033642053604126,S,143.88.8.11,47738,143.88.255.10,53,false,false,0,0,368,6,tcp,0,0,0,,1.730832976804978E9,CAH0j83xRyl0JuRWD,2024-11-05T18:56:16.804Z,none,none,False,none
1:Xop7QUVtR45TE/0NFXfnGeQzTus=,S0,4.7588348388671875E-4,D,143.88.6.10,59392,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730832979991826E9,CkzCml1VKSGO9TkdU9,2024-11-05T18:56:19.991Z,none,none,False,none
1:ta+6h5d51VBmb1OP35t57OiK19Y=,SF,0.0012819766998291016,Dd,143.88.0.18,64132,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730833001010125E9,CgboMUnQ52MkRtvI2,2024-11-05T18:56:41.010Z,none,none,False,none
1:KdWtj+xhpO/bGEcfY4kQWhVxDpQ=,S0,5.159378051757812E-4,D,143.88.12.13,48349,143.88.255.10,53,false,false,0,64,120,2,udp,0,0,0,dns,1.730833003250484E9,CQ9BKi1xLbn10xeab8,2024-11-05T18:56:43.250Z,none,none,False,none
1:t8XfTX3/RBsF6LZnhwDeERDdqZ8=,SF,9.248256683349609E-4,Dd,143.88.0.34,123,143.88.255.1,123,false,false,0,48,76,1,udp,48,76,1,ntp,1.73083295649179E9,Cyg5YzJouAQk13HA8,2024-11-05T18:55:56.491Z,none,none,False,none
1:J3NA6xXfZrnxQuiYXn8gVLv6e7g=,SF,9.6893310546875E-4,Dd,143.88.0.2,20401,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730833028347805E9,CFjm1gEzDoLPovECf,2024-11-05T18:57:08.347Z,none,none,False,none
1:fvk+7RA1geDwgJh8wvWhctgNUCM=,SF,0.004380941390991211,Dd,143.88.1.22,51177,143.88.1.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730833028315668E9,CPqljk2wQgpp2JQtJj,2024-11-05T18:57:08.315Z,none,none,False,none
1:vPOj26apBridbzpVlUiilndSOTM=,S0,3.47137451171875E-4,D,143.88.14.14,39713,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730833029133467E9,Cw4bRd2VAxus0IYPsf,2024-11-05T18:57:09.133Z,none,none,False,none
1:IZYsjjON/QMCj3vSJGLbtysI9oM=,S0,4.5108795166015625E-4,D,143.88.14.14,44243,143.88.255.10,53,false,false,0,64,120,2,udp,0,0,0,dns,1.730833029133353E9,CxlFkcXsdSdjPczAj,2024-11-05T18:57:09.133Z,none,none,False,none
1:BKOi1rcsEzOHedA9VbeJ1kSdOwM=,SF,0.0010378360748291016,Dd,143.88.0.18,63967,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.73083303130833E9,Cea4qq3vJOrki37YHi,2024-11-05T18:57:11.308Z,none,none,False,none
1:tN3cQZVrUsBUGr6CZKBdJTmGOnU=,S0,5.003711938858032,D,143.88.6.10,36535,143.88.255.10,53,false,false,0,188,300,4,udp,0,0,0,dns,1.730833047165731E9,C2mspNoGtkloWvAbi,2024-11-05T18:57:27.165Z,none,none,False,none
1:GNnwzlkyKg/fKRh6DBVIOnfGmJ4=,SF,4.367828369140625E-4,Dd,143.88.0.2,19971,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730833058585724E9,CMty8e3P2miiLSbt48,2024-11-05T18:57:38.585Z,none,none,False,none
1:XTV/fGdXEUn4zZR9PT9cWipARGM=,SF,0.001199960708618164,Dd,143.88.0.18,63159,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730833061545483E9,Chmji9ilWdB4vCDjd,2024-11-05T18:57:41.545Z,none,none,False,none
1:j7OtA+J37PbwkhRBx7dIpH9XYds=,SF,8.749961853027344E-4,Dd,143.88.0.18,14602,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730833061608136E9,C2R5dpNXRaaFIRP5,2024-11-05T18:57:41.608Z,none,none,False,none
1:zGXy1CsNwZJq6pJoDjTitnCGJyg=,SF,0.0035729408264160156,Dd,143.88.5.10,49915,143.88.5.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730833061611171E9,Cc6gxh459X4h5zJyl3,2024-11-05T18:57:41.611Z,none,none,False,none
1:M9qdMfMSnhDS+cOmk4GhRqVtF5I=,SF,0.0010101795196533203,Dd,143.88.0.2,8495,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730833088838574E9,C789Uq2GaQOXNcJzY4,2024-11-05T18:58:08.838Z,none,none,False,none
1:nIVFfDmWo6YZ8e/tUcT2q9dzRRY=,SF,6.220340728759766E-4,Dd,143.88.0.18,54335,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730833091923286E9,ClWgLs36gVIwpNAV9d,2024-11-05T18:58:11.923Z,none,none,False,none
1:SswTvxneHXhd1SyQ1ibZi76XaR0=,SF,0.0010180473327636719,Dd,143.88.0.2,59049,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730833119015552E9,CEYjpN3tDQKR3vqjag,2024-11-05T18:58:39.015Z,none,none,False,none
1:Db7mCL06uuAxj57uVFrAYQ+0O5M=,SF,3.6787986755371094E-4,Dd,143.88.0.2,6809,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730833119104562E9,CCweZE2b26iQVrRyxi,2024-11-05T18:58:39.104Z,none,none,False,none
1:25ps1EAXJeTR5ZtrSDHbh+4G+ts=,SF,8.890628814697266E-4,Dd,143.88.0.18,23635,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730833122043787E9,CSIKJPYvIxlO7VJM4,2024-11-05T18:58:42.043Z,none,none,False,none
1:13mmOdTcdcvTW6gAMY4htcfLz8s=,SF,0.003998994827270508,Dd,143.88.1.22,43631,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730833149340797E9,Cbuq934i0u8GnpnHO8,2024-11-05T18:59:09.340Z,none,none,False,none
1:WsQeA1QTGNthFCkBe95C0F44DCI=,SF,0.004559993743896484,Dd,143.88.5.10,51357,143.88.5.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730833152313065E9,CX8xa02qCKPQZ0cnU5,2024-11-05T18:59:12.313Z,none,none,False,none
1:0h9rFrpp0pOyfgGs18RehupGbMQ=,SF,0.0010530948638916016,Dd,143.88.0.18,63700,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730833152326233E9,CvPhyx4HztP4k6fjyl,2024-11-05T18:59:12.326Z,none,none,False,none
1:D2eypP+Km15++dn7KCY0dyW0wEc=,SF,0.0012400150299072266,Dd,143.88.0.2,54702,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730833179465749E9,COoSRUahiPXqyU8Fg,2024-11-05T18:59:39.465Z,none,none,False,none
1:DSpix+Z4RUiq/XJlextkqwh3Uxw=,S0,5.005755186080933,D,143.88.14.14,50663,143.88.255.10,53,false,false,0,128,240,4,udp,0,0,0,dns,1.730833169276898E9,C7UkPz4fSkOfPkia01,2024-11-05T18:59:29.276Z,none,none,False,none
1:/CHYCAta/h341LrfQ5YILvMZn4o=,SF,0.005535125732421875,Dd,143.88.5.10,33866,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730833182637065E9,CagGI33qUWxMdsNDBd,2024-11-05T18:59:42.637Z,none,none,False,none
1:L9CjYre3yYuOjcePOe5ET5aAhCw=,SF,0.0047760009765625,Dd,143.88.1.22,56605,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730674805446598E9,CeQaKa2TdQ31GUPpih,2024-11-03T23:00:05.446Z,none,none,False,none
1:zzMczv3gPhrhrrzx82NIttwzq4M=,SF,3.9315223693847656E-4,Dd,143.88.0.2,38757,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730674805487768E9,Ch0CaHJAZbkpc3AM6,2024-11-03T23:00:05.487Z,none,none,False,none
1:z4APimiJ8c/GmugNTMTjGwe4XiE=,S0,,D,143.88.255.11,56490,8.8.4.4,53,false,false,0,,69,1,udp,,0,0,dns,1.730674811857234E9,CbX2ve4ml8vcI16Cz,2024-11-03T23:00:11.857Z,none,none,False,none
1:OcEejSY85/BjvqPxqF8sRL/qwzs=,SF,7.879734039306641E-4,Dd,143.88.0.18,41461,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730674813756328E9,CgoI5v39NDPY2AMgQ8,2024-11-03T23:00:13.756Z,none,none,False,none
1:XNKk+zR35IX+MowosxNRKFP44Pw=,SF,5.440711975097656E-4,Dd,143.88.0.18,32045,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730674813836988E9,Cyhy2d3EaobzojwWh7,2024-11-03T23:00:13.836Z,none,none,False,none
1:koqJ7pUYGueCi/cdL0sp07OLWCY=,SF,0.0011661052703857422,Dd,143.88.0.2,49263,143.88.0.1,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730674835817473E9,CP2KBV3wKS5URfmRE5,2024-11-03T23:00:35.817Z,none,none,False,none
1:r9/j14UPk1I6RZf6UuYwnNR0lLA=,SF,0.001371145248413086,Dd,143.88.0.18,54236,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730674844002364E9,CstkPcxN5xtL94FN5,2024-11-03T23:00:44.002Z,none,none,False,none
1:rIwWAfWkCj5QulPvcOPzze+nbMs=,SF,0.0010578632354736328,Dd,143.88.0.18,12471,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.73067487442368E9,CKkQ494RPioZjBGLP4,2024-11-03T23:01:14.423Z,none,none,False,none
1:uZZ0WycjBqNKUcwST+1gzlaXVis=,SF,0.0012149810791015625,Dd,143.88.0.18,24110,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730674904585897E9,CEvzGo1AtbNnhywk3a,2024-11-03T23:01:44.585Z,none,none,False,none
1:hnfJTSoU6H1txc/KJHoVPw89BoI=,SF,0.001130819320678711,Dd,143.88.0.18,34833,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730674904631102E9,COQ50m1OyFYlo7htGc,2024-11-03T23:01:44.631Z,none,none,False,none
1:xWnw0FHDbFjgfEaYtXzi6U1u3Vk=,SF,0.0011010169982910156,Dd,143.88.0.2,46082,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730674926591476E9,CvI6fH24flswPADUod,2024-11-03T23:02:06.591Z,none,none,False,none
1:q8D88bUGiyPl7DfvZIMWYjD744Y=,SF,0.001135110855102539,Dd,143.88.0.2,14985,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730674926519053E9,CArh4S2hlA2KH6XDpl,2024-11-03T23:02:06.519Z,none,none,False,none
1:IaV62dLMIuxDVuLrb1INVrGcCzs=,SF,0.0039899349212646484,Dd,143.88.5.10,53251,143.88.5.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730674934880803E9,CMEv8F3GkMfXEfDSS5,2024-11-03T23:02:14.880Z,none,none,False,none
1:cpJHaBCmBUt5G/NHdwqoVPzcEjo=,S0,2.9087066650390625E-5,D,143.88.15.11,33212,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730674940715663E9,Cg1vqD1dL4V2zlftFf,2024-11-03T23:02:20.715Z,none,none,False,none
1:K4FQenSy9u6GUcpgk2BE7vkG00E=,SF,3.910064697265625E-4,Dd,143.88.0.2,49024,143.88.0.1,53,false,false,0,47,75,1,udp,47,75,1,dns,1.73067495680603E9,CRX5RJ2MOBuX3X2my6,2024-11-03T23:02:36.806Z,none,none,False,none
1:zP00nqLFve+HFR5bz98vY3cVW5s=,SF,0.0035309791564941406,Dd,143.88.5.10,37160,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730674965025899E9,CvgYZz2xPYMdqRIsVc,2024-11-03T23:02:45.025Z,none,none,False,none
1:AGOTs2QEowfNJthrFY1WG6PCmtQ=,S0,5.1116943359375E-4,D,143.88.11.11,47010,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730674971250763E9,CtQwIc1GhFq5nmtuJg,2024-11-03T23:02:51.250Z,none,none,False,none
1:GvfH6VSY2SGoArc2SElbSdeDZZg=,S0,,D,143.88.255.11,59096,8.8.4.4,53,false,false,0,,71,1,udp,,0,0,dns,1.730674980567223E9,CtDS7l1mLHkX4myZl6,2024-11-03T23:03:00.567Z,none,none,False,none
1:GjQVMc8VQI0mQK3tNg/Uud+5T+w=,SF,0.0011458396911621094,Dd,143.88.0.18,42533,143.88.0.17,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730674995409356E9,C7dImk12x276PLoFpf,2024-11-03T23:03:15.409Z,none,none,False,none
1:zxUYs16cpoadWqX+oV3OFPb34w4=,SF,0.00386810302734375,Dd,143.88.5.10,56788,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730674995298838E9,CGAphA8UUfggVrpDc,2024-11-03T23:03:15.298Z,none,none,False,none
1:bydDlcY2bMhRF6niliiutX1shBA=,SF,0.004776954650878906,Dd,143.88.1.22,58748,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730675017288153E9,C2tQmigK8cHrqtYI5,2024-11-03T23:03:37.288Z,none,none,False,none
1:2V7m08Y7dc5bYPuw4PjQ4/oBKGk=,S0,2.720355987548828E-4,D,143.88.10.13,47720,143.88.255.10,53,false,false,0,64,120,2,udp,0,0,0,dns,1.730675030155333E9,C4DEW01zTlLNdEkCHc,2024-11-03T23:03:50.155Z,none,none,False,none
1:IekFt4s9YoHx4baqk+Tmn6d1tLg=,SF,8.158683776855469E-4,Dd,143.88.0.2,51915,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730675047539947E9,CuYvsR2rIZfI2o2YPk,2024-11-03T23:04:07.539Z,none,none,False,none
1:J/rlZg/wsOgnIG+Qy2XfhYkPbz8=,SF,0.0010678768157958984,Dd,143.88.0.18,59355,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730675055841742E9,CiWaBH3vh1tDG1a1Uf,2024-11-03T23:04:15.841Z,none,none,False,none
1:kdLd+GIbDH7dK1zlYzHmsYZjSLU=,SF,0.0011148452758789062,Dd,143.88.0.2,15964,143.88.0.1,53,false,false,0,32,60,1,udp,32,60,1,dns,1.730675077740101E9,Cd3tOL3iSka7LH9Fti,2024-11-03T23:04:37.740Z,none,none,False,none
1:8o94zUbsKxO4NFYyXtvY3NQjScE=,S0,5.005429983139038,D,143.88.11.11,45336,143.88.255.10,53,false,false,0,192,304,4,udp,0,0,0,dns,1.730675071349455E9,CUnNpy3oXklblUSM5a,2024-11-03T23:04:31.349Z,none,none,False,none
1:fDjYI3K1e0HsAEP8RG0S37z3QJs=,SF,0.004002809524536133,Dd,143.88.5.10,59769,143.88.5.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730675086038865E9,Cgzmx42EZJych0Lmfk,2024-11-03T23:04:46.038Z,none,none,False,none
1:y9OwjwCP9rmBeVl7+DLLGr62GGU=,SF,0.004522800445556641,Dd,143.88.5.10,44328,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730675086142553E9,CkitX61drmFj4R9fic,2024-11-03T23:04:46.142Z,none,none,False,none
1:/3VGuTiJPGuHlXzRwEkBsGbNCMw=,SF,4.1103363037109375E-4,Dd,143.88.0.2,14508,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730675107985827E9,C3LKPzgacdgFBuLp7,2024-11-03T23:05:07.985Z,none,none,False,none
1:+V8HjAyjI6NFJLDbuxb/hGmS5GU=,SF,0.018962860107421875,Dd,143.88.0.2,13403,143.88.0.1,53,false,false,0,116,172,2,udp,116,172,2,dns,1.730675138289087E9,CXAzgohn43ThX8PL8,2024-11-03T23:05:38.289Z,none,none,False,none
1:0OXU3IeY5mPud+IqrQkWW+2Lc3M=,SF,0.0031158924102783203,Dd,143.88.1.22,57726,143.88.1.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730675168611869E9,CHpn4wAbeGu0FRGtl,2024-11-03T23:06:08.611Z,none,none,False,none
1:MYShhHZOMXX8U7FVbCtKTGGgCmw=,S0,8.048972845077515,D,143.88.9.11,53816,143.88.255.10,53,false,false,0,430,710,10,udp,0,0,0,dns,1.730675175963582E9,CVVRQ21HhcynYQo5If,2024-11-03T23:06:15.963Z,none,none,False,none
1:ShC4ByO0iVwRCPukQkFonOyIbE8=,SF,9.109973907470703E-4,Dd,143.88.0.2,16232,143.88.0.1,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730675198755289E9,CkBBr31B4ClSfLVza1,2024-11-03T23:06:38.755Z,none,none,False,none
1:uyVNcOBpQ52Vg/F1Xkv8b4XJAU0=,SF,0.001146078109741211,Dd,143.88.0.18,18842,143.88.0.17,53,false,false,0,47,75,1,udp,47,75,1,dns,1.730675207033104E9,CViwTq4Bdyn5VGc4vg,2024-11-03T23:06:47.033Z,none,none,False,none
1:+4+J2gcIhm3xmiA5JXQ+HFswBQU=,SF,9.760856628417969E-4,Dd,143.88.0.18,2675,143.88.0.17,53,false,false,0,43,71,1,udp,43,71,1,dns,1.730675207114559E9,Cat9mC3debNWGrsZjj,2024-11-03T23:06:47.114Z,none,none,False,none
1:pWZbNZVOOFauvtqnNM/XxuSAGtQ=,SF,0.004286050796508789,Dd,143.88.5.10,54893,143.88.5.1,53,false,false,0,118,202,3,udp,118,202,3,dns,1.730675207058055E9,C7lDxU1nrCAwzPTz4l,2024-11-03T23:06:47.058Z,none,none,False,none
1:GBwoco8Z7rfBfhvepFzYdMyBfEs=,SF,0.0010437965393066406,Dd,143.88.0.2,33660,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730675229057053E9,CEaBMU2InqP8kBqFGd,2024-11-03T23:07:09.057Z,none,none,False,none
1:Cz5xivDmVVUwuFNwrLp3+cDtjcw=,S0,3.9196014404296875E-4,D,143.88.9.13,38811,143.88.255.10,53,false,false,0,94,150,2,udp,0,0,0,dns,1.730675250268323E9,CrZhOS1xLqTKtKLVp6,2024-11-03T23:07:30.268Z,none,none,False,none
1:drE0DenLp4Curddte+dEiQvAdWM=,SF,0.002763986587524414,Dd,143.88.5.10,44524,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730675267623265E9,CTWapq2klbfOSsgO2k,2024-11-03T23:07:47.623Z,none,none,False,none
1:NA9ZfDHw+yMHXhyC1BlRmlxUdkE=,SF,6.768703460693359E-4,Dd,143.88.0.18,36410,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730675267623392E9,CpXSjM0somQigeaCf,2024-11-03T23:07:47.623Z,none,none,False,none
