community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:2kVk32kJlZ1/DTSU5nxUNGzFpAI=,SF,0.0010330677032470703,Dd,143.88.0.18,37469,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730591802595983E9,CXCLVD1TMjKyxzcEq5,2024-11-02T23:56:42.595Z,none,none,False,none
1:nEjs23aOraVhcIce1apbnjSbM/E=,SF,0.004733085632324219,Dd,143.88.5.10,42127,143.88.5.1,53,false,false,0,163,247,3,udp,163,247,3,dns,1.730591802560143E9,CYTpGTSTxJWCFOWHb,2024-11-02T23:56:42.560Z,none,none,False,none
1:YyKNuciIgqFVkupoNyl3/w4iwkE=,SF,0.0011708736419677734,Dd,143.88.0.18,4217,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.73059180265434E9,CrasFV16hE1K62FkZh,2024-11-02T23:56:42.654Z,none,none,False,none
1:SsZwaiq3PoQRsr4/jpVej1I2Rkk=,SF,0.001249074935913086,Dd,143.88.0.2,33924,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730591824474643E9,CAfh2S2bEhUVoR4H3a,2024-11-02T23:57:04.474Z,none,none,False,none
1:p9eQGcD6qBv5DGUq6ihYTXUPK68=,SF,0.001241922378540039,Dd,143.88.0.2,57246,143.88.0.1,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730591824474581E9,CEmKU520XWl7BqE868,2024-11-02T23:57:04.474Z,none,none,False,none
1:+WW3yGxFXS9X4L0NZkEoVVv5MW4=,SF,4.3511390686035156E-4,Dd,143.88.0.18,1532,143.88.0.17,53,false,false,0,58,86,1,udp,58,86,1,dns,1.730591832867476E9,C2QRIq2njhTs6OrtX1,2024-11-02T23:57:12.867Z,none,none,False,none
1:IobcgRIrAdrwlwMnDFXvzQ41x5k=,SF,1.6761460304260254,ShADTdttFaf,143.88.14.11,35049,143.88.15.12,4848,false,false,0,1006,6344,44,tcp,16583,69900,68,ssl,1.711270193974343E9,Cotygf4tZDYwbnSCFi,2024-03-24T08:49:53.974Z,Credential Access,T1110,True,none
1:8+ulTeSpJIX94FPN/4ofBsEfKeI=,SF,1.680408000946045,ShADTdttFaf,143.88.9.12,35013,143.88.10.11,4848,false,false,0,1011,6780,52,tcp,16583,69900,68,ssl,1.711498182916261E9,Cmr19u7rUBZLyJom9,2024-03-27T00:09:42.916Z,Credential Access,T1110,True,none
1:0SL+q9ykRySR3Wm2nfTmgnGWfbA=,SF,1.6991472244262695,ShADTdttFaf,143.88.7.11,37453,143.88.8.13,4848,false,false,0,1007,6556,48,tcp,16583,69900,68,ssl,1.711548860343953E9,CG7y2P3oTB4sCj7hc5,2024-03-27T14:14:20.343Z,Credential Access,T1110,True,none
1:dx7YltXTdUrIct53wTPsQOtmZ9I=,SF,1.7000060081481934,ShADTdttFaf,143.88.2.17,40525,143.88.3.14,4848,false,false,0,868,6208,52,tcp,16630,70088,68,ssl,1.711271753782539E9,CaE5no2a2BBJABARN5,2024-03-24T09:15:53.782Z,Credential Access,T1110,True,none
1:8gAIrXYmDLdjzhBx87o78hyOG9M=,SF,1.7657299041748047,ShADTdttFaf,143.88.4.11,44933,143.88.5.12,4848,false,false,0,1007,6972,56,tcp,16583,69900,68,ssl,1.711303475347738E9,Ce5Hnn1RezafHndIre,2024-03-24T18:04:35.347Z,Credential Access,T1110,True,none
1:mGNq0Msui2yv+oNOfQD9Cil1KaI=,SF,1.7784078121185303,ShADTdttFaf,143.88.9.12,40751,143.88.10.11,4848,false,false,0,1008,6976,56,tcp,16583,69900,68,ssl,1.7112664004344E9,CtTILA38UQVBO1nPJ7,2024-03-24T07:46:40.434Z,Credential Access,T1110,True,none
1:kSjq14dipJa4jKzcF/ncRYwgZLc=,SF,1.796586036682129,ShADTdttFaf,143.88.15.10,43433,143.88.1.19,4848,false,false,0,1010,6360,44,tcp,16583,69900,68,ssl,1.711520804996248E9,ClXHR41OuUZkS6WdY2,2024-03-27T06:26:44.996Z,Credential Access,T1110,True,none
1:L01HBqYw3nWP3H8o//SERH3kFJ0=,SF,1.8406670093536377,ShADTdttFaf,143.88.3.11,46863,143.88.4.13,4848,false,false,0,1058,6760,48,tcp,16681,70292,68,ssl,1.711551815885922E9,CQ1ezc1eWOW3PshK8g,2024-03-27T15:03:35.885Z,Credential Access,T1110,True,none
1:xgjmSn9mcE2comMjfGMEAJ+Zr2I=,SF,1.8523390293121338,ShADTdttFaf,143.88.7.11,43199,143.88.8.13,4848,false,false,0,1045,6500,44,tcp,16681,70292,68,ssl,1.711294262728569E9,CUEuRL1wvhIh4Pa0y9,2024-03-24T15:31:02.728Z,Credential Access,T1110,True,none
1:s+JPJASq3gvJOG7uWH22LZQbadw=,SF,1.9530107975006104,ShADTdttFaf,143.88.15.10,37005,143.88.1.19,4848,false,false,0,1008,6352,44,tcp,16583,69900,68,ssl,1.711520808093166E9,CgbgDW33Wnp6DQvj9k,2024-03-27T06:26:48.093Z,Credential Access,T1110,True,none
1:TP447tK/tAVxjaslaFKl16yFmXE=,SF,1.9957280158996582,ShADTdttFaf,143.88.2.17,41965,143.88.3.14,4848,false,false,0,1041,6484,44,tcp,16681,70292,68,ssl,1.711556522977804E9,CZVKzO3nClvLyFHsj7,2024-03-27T16:22:02.977Z,Credential Access,T1110,True,none
1:kXygIce54Be5rDRnsdZMD3iqUx0=,SF,1.9986190795898438,ShADTdttFaf,143.88.9.12,41749,143.88.10.11,4848,false,false,0,1009,6772,52,tcp,16583,69900,68,ssl,1.711554109673974E9,CLtnFQjDCce6hTAE6,2024-03-27T15:41:49.673Z,Credential Access,T1110,True,none
1:QA9rKn/vWSJ47kKk0josHAH9WW8=,SF,1.9987568855285645,ShADTdttFaf,143.88.15.10,36889,143.88.1.19,4848,false,false,0,1007,6348,44,tcp,16583,69900,68,ssl,1.711583379005505E9,C7hxh21rVlzFuUggm7,2024-03-27T23:49:39.005Z,Credential Access,T1110,True,none
1:354cTq0/mo1n7C0o8HI6x3nzfaY=,SF,2.039764881134033,ShADTdttFaf,143.88.13.12,46187,143.88.14.12,4848,false,false,0,1012,6992,56,tcp,16583,69900,68,ssl,1.711557986730178E9,CBLSYK3mGR6Svamk2f,2024-03-27T16:46:26.730Z,Credential Access,T1110,True,none
1:MQ5k4u4oC2w7x83A6LQ4BRKdfxU=,SF,2.06978702545166,ShADTdttFaf,143.88.5.14,35415,143.88.6.13,4848,false,false,0,1058,6760,48,tcp,16681,70292,68,ssl,1.711529358313921E9,CNaAov2XhN4sgeHGIk,2024-03-27T08:49:18.313Z,Credential Access,T1110,True,none
1:Uiuol/Urryf+ZG28ug0kFjISSjI=,SF,2.0986080169677734,ShADTdttFaf,143.88.15.10,46353,143.88.1.19,4848,false,false,0,1046,6504,44,tcp,16681,70292,68,ssl,1.711320369067995E9,CXXevq2vGjU0VRCMb,2024-03-24T22:46:09.067Z,Credential Access,T1110,True,none
1:jDsPOrupr4R+y9BDCPK+r8KhB28=,SF,2.124847888946533,ShADTdttFaf,143.88.9.12,41627,143.88.10.11,4848,false,false,0,1008,6352,44,tcp,16583,69900,68,ssl,1.711541575411184E9,CoVZqW3pkdJELbMIT1,2024-03-27T12:12:55.411Z,Credential Access,T1110,True,none
1:0mY5xz12tUXg2XFHJyYI/TI7qsA=,SF,2.1858198642730713,ShADTdttFaf,143.88.12.12,45509,143.88.13.10,4848,false,false,0,835,5660,44,tcp,16532,69696,68,ssl,1.711299575464162E9,CJmhJh4HAT9C9sglIc,2024-03-24T16:59:35.464Z,Credential Access,T1110,True,none
1:m/3QzAlUpjbBs+Ci6/LV8TodB4M=,SF,2.189995050430298,ShADTdttFaf,143.88.15.10,36925,143.88.1.19,4848,false,false,0,1007,6348,44,tcp,16583,69900,68,ssl,1.711252675486228E9,CNWVqO2kIVc6UUKVj1,2024-03-24T03:57:55.486Z,Credential Access,T1110,True,none
1:RGbbhL7BJLZ2ylLoJINHPsWxo5Y=,SF,2.493666887283325,ShADTdttFaf,143.88.15.10,45041,143.88.1.19,4848,false,false,0,1005,6340,44,tcp,16583,69900,68,ssl,1.711241078651694E9,CRqbyq9cj2d7S6b62,2024-03-24T00:44:38.651Z,Credential Access,T1110,True,none
1:jOziDNFTHabfCRTavWzHdhdLLDE=,SF,2.6057159900665283,ShADTdttFaf,143.88.15.10,38553,143.88.1.19,4848,false,false,0,1049,6516,44,tcp,16681,70292,68,ssl,1.711291447628973E9,CjFyiv1411m8LPYDI9,2024-03-24T14:44:07.628Z,Credential Access,T1110,True,none
1:xD7JbE8fiR/r4p+INss4OLy+OI8=,SF,2.6215550899505615,ShADTdtFaf,143.88.8.12,43861,143.88.9.10,4848,false,false,0,150,1880,24,tcp,131,1388,16,http,1.711527406363052E9,ClTxe1AQTCqDCUCf7,2024-03-27T08:16:46.363Z,Credential Access,T1110,True,none
1:RQQ7UAmW2iKgtBprXC/EDkqAy60=,SF,2.6709580421447754,ShADTdttFaf,143.88.14.11,41175,143.88.15.12,4848,false,false,0,1056,6752,48,tcp,16681,70292,68,ssl,1.711532206228201E9,CFkhnxf3uGLyfinjj,2024-03-27T09:36:46.228Z,Credential Access,T1110,True,none
1:/HMHRAuZPlCKhJzWEJKr7BD7B7Y=,SF,3.177988052368164,ShADTdttFaf,143.88.9.12,46185,143.88.10.11,4848,false,false,0,1056,6960,52,tcp,16681,70292,68,ssl,1.711506158248849E9,CDTYkU2o4Zf0SPo1e1,2024-03-27T02:22:38.248Z,Credential Access,T1110,True,none
1:n/MTAqFvPvp1XbXQDU6ZmUZdQy4=,SF,3.3614110946655273,ShADTdttFaf,143.88.7.11,37983,143.88.8.13,4848,false,false,0,1046,6504,44,tcp,16681,70292,68,ssl,1.711290770508252E9,CbT2RP3wmS9m5adKl9,2024-03-24T14:32:50.508Z,Credential Access,T1110,True,none
1:4snmatU7FEQxa6PFvc0xow8cen0=,SF,3.546457052230835,ShADTdttFaf,143.88.3.11,35289,143.88.4.13,4848,false,false,0,1041,6484,44,tcp,16681,70292,68,ssl,1.711243230400676E9,CmNGdR1AFDMllNDK42,2024-03-24T01:20:30.400Z,Credential Access,T1110,True,none
1:IkZNrdofX1KBtY4OPICupW+C8Cc=,SF,3.6484270095825195,ShADTdttFaf,143.88.9.12,37325,143.88.10.11,4848,false,false,0,1061,6772,48,tcp,16681,70292,68,ssl,1.711260477021007E9,CZxHs5gboT8Isph5i,2024-03-24T06:07:57.021Z,Credential Access,T1110,True,none
1:XThOU3WgIWntk4/esTM8XCLbrl0=,SF,3.650592088699341,ShADTdttFaf,143.88.3.11,40475,143.88.4.13,4848,false,false,0,1047,6508,44,tcp,16681,70292,68,ssl,1.711529915751992E9,Cs00m62ItffJ438sqj,2024-03-27T08:58:35.751Z,Credential Access,T1110,True,none
1:2f3I9aNaU5iiWltRTj/xLHwp6mo=,SF,3.680436134338379,ShADTdttFaf,143.88.3.11,38341,143.88.4.13,4848,false,false,0,1043,6492,44,tcp,16681,70292,68,ssl,1.7112908435886E9,CgXsTE4FbbPQ9EuwIk,2024-03-24T14:34:03.588Z,Credential Access,T1110,True,none
1:s/6FUOhtgpZFF5o5GZ3hSd56CHI=,SF,3.707381010055542,ShADTdttFaf,143.88.15.10,40157,143.88.1.19,4848,false,false,0,1055,6540,44,tcp,16681,70292,68,ssl,1.711543345288575E9,Cqg9D54dvLLDaebL4a,2024-03-27T12:42:25.288Z,Credential Access,T1110,True,none
1:l6PzkhGtSjf15LqgmGmPkslCrvU=,SF,3.717818021774292,ShADTdttFaf,143.88.8.12,34815,143.88.9.10,4848,false,false,0,1045,6500,44,tcp,16681,70292,68,ssl,1.711259785521739E9,CzWwVf1MCW2qWL44jk,2024-03-24T05:56:25.521Z,Credential Access,T1110,True,none
1:tL4oqV+Jb8mBb9WZ64pXvPd3VCY=,SF,3.8388969898223877,ShADTdttFaf,143.88.7.11,35117,143.88.8.13,4848,false,false,0,1044,6496,44,tcp,16681,70292,68,ssl,1.711515958014249E9,CQJzem4WVsAt6omzTj,2024-03-27T05:05:58.014Z,Credential Access,T1110,True,none
1:9UhuH8Zb8gQRBptZfaPob/ymavQ=,SF,3.9074320793151855,ShADTdttFaf,143.88.7.11,40499,143.88.8.13,4848,false,false,0,1046,6504,44,tcp,11976,50640,52,ssl,1.711313773854879E9,C3IazN2HGgNSWdGgVj,2024-03-24T20:56:13.854Z,Credential Access,T1110,True,none
1:jHPaMGFdyBBx4MZQZ1NKjk7wbFs=,SF,4.133535861968994,ShADTdttFaf,143.88.13.12,34509,143.88.14.12,4848,false,false,0,1049,6724,48,tcp,16681,70292,68,ssl,1.711242331288042E9,CgNrR14imtyA7HWtPd,2024-03-24T01:05:31.288Z,Credential Access,T1110,True,none
1:mBmpPBZxT6xKnd+/Rv+v+tI/yTw=,SF,4.186478853225708,ShADTdttFaf,143.88.13.12,36337,143.88.14.12,4848,false,false,0,1012,6368,44,tcp,16583,69900,68,ssl,1.71124583887435E9,CJvJjw2hgqSwXpfmnk,2024-03-24T02:03:58.874Z,Credential Access,T1110,True,none
1:9ZO0ncHcJG2pKBZdfL/dYrxpujA=,SF,4.477476119995117,ShADTdttTaFf,143.88.1.18,46857,143.88.2.20,4848,false,false,0,1055,8348,48,tcp,16681,70548,72,ssl,1.711302613642968E9,CEwxKS2FFFrmzqelel,2024-03-24T17:50:13.642Z,Credential Access,T1110,True,none
1:KEy0+i3Q33XfRPwGJi6mOpr/6us=,SF,4.747747182846069,ShADTdttFaf,143.88.15.10,42535,143.88.1.19,4848,false,false,0,1005,6340,44,tcp,16583,69900,68,ssl,1.711269844994212E9,CfYE5g10JAxNcHfhe5,2024-03-24T08:44:04.994Z,Credential Access,T1110,True,none
1:SDloBinI1A6rg74sDkqncim0ax4=,SF,5.183935880661011,ShADTdttFaf,143.88.7.11,44029,143.88.8.13,4848,false,false,0,1043,6908,52,tcp,16681,70292,68,ssl,1.711298194887968E9,Cc65wysfpeFh4SZl5,2024-03-24T16:36:34.887Z,Credential Access,T1110,True,none
1:ftsbpzUKDqjwcV5np8cOwwdVibk=,SF,5.398133993148804,ShADTdttFaf,143.88.13.12,37399,143.88.14.12,4848,false,false,0,1009,6564,48,tcp,16583,69900,68,ssl,1.71132225236629E9,CkapbnHpH8iBypBP4,2024-03-24T23:17:32.366Z,Credential Access,T1110,True,none
1:ZGN6TyMzkIhkExtQ9gjOOYZTJTo=,SF,5.877989053726196,ShADTdttFaf,143.88.13.12,39101,143.88.14.12,4848,false,false,0,1006,6344,44,tcp,16583,69900,68,ssl,1.711527851809851E9,CSOnGF1wo08hWoTBo6,2024-03-27T08:24:11.809Z,Credential Access,T1110,True,none
1:SYPWVq76acw13SAkIR23RPfr8As=,SF,5.891083002090454,ShADTdttFaf,143.88.7.11,45841,143.88.8.13,4848,false,false,0,1008,6560,48,tcp,16583,69900,68,ssl,1.711528538124262E9,Ctk4Cu1d3uGED9DLn6,2024-03-27T08:35:38.124Z,Credential Access,T1110,True,none
1:0srZP4NP9OZz8DLCBn3szTHDvb0=,SF,5.917436838150024,ShADTdttFaf,143.88.4.11,34219,143.88.5.12,4848,false,false,0,1043,6492,44,tcp,16681,70292,68,ssl,1.711322756159306E9,ChBkUa3COirE0xbZ2b,2024-03-24T23:25:56.159Z,Credential Access,T1110,True,none
1:WEhUIIcnwuF70UTaSrf9sIzgtGw=,SF,6.164306163787842,ShADTdttFaf,143.88.7.11,38317,143.88.8.13,4848,false,false,0,1058,6552,44,tcp,16681,70292,68,ssl,1.711307266390009E9,C9xKmcMFBSaQ4APOh,2024-03-24T19:07:46.390Z,Credential Access,T1110,True,none
1:cGdQcESpk5IOcUxZu3vJmrd915k=,SF,6.485426187515259,ShADTdttFaf,143.88.4.11,32861,143.88.5.12,4848,false,false,0,1043,7532,64,tcp,16681,70292,68,ssl,1.711322755587087E9,CABKnO2KbVv7qOKeai,2024-03-24T23:25:55.587Z,Credential Access,T1110,True,none
1:tS+fuxDPASmOYIgfvJNhof4z8Iw=,SF,6.625995874404907,ShADTdttFaf,143.88.14.11,33305,143.88.15.12,4848,false,false,0,1047,6508,44,tcp,16681,70292,68,ssl,1.711561615971615E9,Ceg9Ng3YTHkPPMIuvi,2024-03-27T17:46:55.971Z,Credential Access,T1110,True,none
1:s9N3NTNFiRZHh1h5IZ9vea9BoCw=,SF,6.676914930343628,ShADTdttFaf,143.88.14.11,38485,143.88.15.12,4848,false,false,0,1044,6496,44,tcp,16681,70292,68,ssl,1.711274551382687E9,C0sl8q4it4GPbGoPi4,2024-03-24T10:02:31.382Z,Credential Access,T1110,True,none
1:By1PV5k57Ef0VShU06ZJhpjUTdc=,SF,6.855252027511597,ShADTdttFaf,143.88.14.11,46147,143.88.15.12,4848,false,false,0,1059,6556,44,tcp,16681,70292,68,ssl,1.71149958734939E9,CAspKk35Ci3ZIlEAX1,2024-03-27T00:33:07.349Z,Credential Access,T1110,True,none
1:srQgb4LDCrR/mumHddw0O85Lka4=,SF,7.190900802612305,ShADTdttFaf,143.88.7.11,41525,143.88.8.13,4848,false,false,0,1043,6700,48,tcp,16681,70292,68,ssl,1.711581411533466E9,C7XFUJ11eX2zsM3UZj,2024-03-27T23:16:51.533Z,Credential Access,T1110,True,none
1:xzcKrcL9qHZktOcz9KM32pDDU6M=,SF,7.284145832061768,ShADTdttFaf,143.88.7.11,37031,143.88.8.13,4848,false,false,0,1007,6348,44,tcp,16583,69900,68,ssl,1.711548867963956E9,C17NKC16fA9iTrFvjh,2024-03-27T14:14:27.963Z,Credential Access,T1110,True,none
1:NbuR5yGoenLP0D9Vz/nKVRtFfP4=,SF,7.42354416847229,ShADTdttFaf,143.88.4.11,39905,143.88.5.12,4848,false,false,0,1047,6716,48,tcp,16681,70292,68,ssl,1.711499998256796E9,CjL4Zh2yUZ7Vcz9oab,2024-03-27T00:39:58.256Z,Credential Access,T1110,True,none
1:CJo90U6YD7DCFL2t7D+L2Sl9JNU=,SF,7.889071941375732,ShADTdttFaf,143.88.14.11,32799,143.88.15.12,4848,false,false,0,1006,6344,44,tcp,16583,69900,68,ssl,1.71130980336155E9,CzlDcy4FyELRsVaUKh,2024-03-24T19:50:03.361Z,Credential Access,T1110,True,none
1:BOg0GoiVA/iZzdW/bxsug5TPU2Q=,SF,8.1891188621521,ShADTdttaFf,143.88.1.18,46279,143.88.2.20,4848,false,false,0,1058,6968,52,tcp,16681,70500,72,ssl,1.711243717886851E9,CdBVkf4cVJuxN5oWpi,2024-03-24T01:28:37.886Z,Credential Access,T1110,True,none
1:RD68fk1VEWWIERB6ceWX4qLHthE=,SF,8.264585018157959,ShADTdttFaf,143.88.4.11,39751,143.88.5.12,4848,false,false,0,1008,6560,48,tcp,16583,69900,68,ssl,1.711303482863944E9,CYQRl03M19gIAF2We1,2024-03-24T18:04:42.863Z,Credential Access,T1110,True,none
1:k3bn+8a/NeLMx6M6gTRK+dQn3us=,SF,8.5812509059906,ShADTdttFaf,143.88.4.11,33431,143.88.5.12,4848,false,false,0,1005,6340,44,tcp,16583,69900,68,ssl,1.711270862104476E9,CbMHMv1VvFWbk8Ka65,2024-03-24T09:01:02.104Z,Credential Access,T1110,True,none
1:ohtvSc+DTfYe4wIxWKGccyWBIdQ=,SF,8.929395914077759,ShADTdttTatFf,143.88.9.12,38401,143.88.10.11,4848,false,false,0,956,9636,88,tcp,83047,346620,276,ssl,1.711253183851582E9,C1Vc1G4wwexIQharZ,2024-03-24T04:06:23.851Z,Credential Access,T1110,True,none
1:b66Tf2a4Z6XRoC9NUe+LiPXR1q8=,SF,9.420545101165771,ShADTdttFaf,143.88.2.17,42271,143.88.3.14,4848,false,false,0,1046,6504,44,tcp,11976,50640,52,ssl,1.711322768988427E9,CqYvJM28CVNDEU6bf4,2024-03-24T23:26:08.988Z,Credential Access,T1110,True,none
1:7pmtxvghzS4P65Y0iRoRHewf0yw=,SF,9.683444023132324,ShADTdttatFf,143.88.2.17,35841,143.88.3.14,4848,false,false,0,940,8992,100,tcp,83046,345944,264,ssl,1.711250040291197E9,CnSsuCy3fbrSvYrYg,2024-03-24T03:14:00.291Z,Credential Access,T1110,True,none
1:idCiJxi8LlR2nfAMEvZtmaIHCT4=,SF,9.980450868606567,ShADTdttTaFf,143.88.1.18,40379,143.88.2.20,4848,false,false,0,1007,7964,48,tcp,16583,70156,72,ssl,1.711272671044079E9,CcALGi35HAQPIvyH29,2024-03-24T09:31:11.044Z,Credential Access,T1110,True,none
1:6vAFrPwPI904ZQcj09yu/LqAxhY=,SF,11.558619022369385,ShADTdttFaf,143.88.5.14,42879,143.88.6.13,4848,false,false,0,1060,6560,44,tcp,16681,70292,68,ssl,1.711280916629485E9,CQhIgw1TH2dBAIl7Wc,2024-03-24T11:48:36.629Z,Credential Access,T1110,True,none
1:8hffLyt7ybn5R2lujrINJ35Wj88=,SF,12.226089000701904,ShADTdttFaf,143.88.2.17,36293,143.88.3.14,4848,false,false,0,1005,6756,52,tcp,16583,69900,68,ssl,1.711313820294381E9,CRmaHv172ThKAp8Urc,2024-03-24T20:57:00.294Z,Credential Access,T1110,True,none
1:k5uu3ic43r6oqyfdRXdVVl0Ou5o=,SF,12.883754968643188,ShADTdttFaf,143.88.5.14,34335,143.88.6.13,4848,false,false,0,1058,6552,44,tcp,16681,70292,68,ssl,1.71154213478401E9,CTZGyd2mNWl3xJmO9,2024-03-27T12:22:14.784Z,Credential Access,T1110,True,none
1:f18dAE5Lj7g9sO0SCoX8nQ2PHds=,SF,12.938624858856201,ShADTdttFaf,143.88.5.14,40259,143.88.6.13,4848,false,false,0,1043,6700,48,tcp,16681,70292,68,ssl,1.711516162647957E9,CiK1zV3foJ5aXkvd6l,2024-03-27T05:09:22.647Z,Credential Access,T1110,True,none
1:dgFL+1eKjPt4M/wNl75GokAtHNg=,SF,2.3425049781799316,ShADTdttFaf,143.88.8.12,33511,143.88.9.10,4848,false,false,0,1041,6484,44,tcp,16681,70292,68,ssl,1.71157978934479E9,CASQPq1NCfQxH3Kgrh,2024-03-27T22:49:49.344Z,Credential Access,T1110,True,none
1:b6oalhn/w2MQad4yxs4mMiHSynA=,SF,2.5484731197357178,ShADTdttFaf,143.88.4.11,38135,143.88.5.12,4848,false,false,0,1011,6572,48,tcp,16583,69900,68,ssl,1.711524552764843E9,CdhzXssU21zmagiib,2024-03-27T07:29:12.764Z,Credential Access,T1110,True,none
1:ZbYx2/z9iHper0PP9FI/ceY3y3o=,SF,2.5732619762420654,ShADTdttFaf,143.88.3.11,44453,143.88.4.13,4848,false,false,0,1041,6484,44,tcp,16681,70292,68,ssl,1.711294949091573E9,CPpQ691cescxiPlo9j,2024-03-24T15:42:29.091Z,Credential Access,T1110,True,none
1:8/FElbxgNzDEWiCrrxGT1+/mTt0=,SF,2.575044870376587,ShADTdtFaf,143.88.13.12,46093,143.88.14.12,4848,false,false,0,154,1896,24,tcp,132,1392,16,http,1.711277352930746E9,CAwglZVY9evL3ljP7,2024-03-24T10:49:12.930Z,Credential Access,T1110,True,none
1:rx28GGzqHxjP8qizu+YVEbaYHvk=,SF,2.588548183441162,ShADTdttFaf,143.88.4.11,36871,143.88.5.12,4848,false,false,0,1046,6504,44,tcp,16681,70292,68,ssl,1.711257101752972E9,CDZqAv1jd2fJA5N01c,2024-03-24T05:11:41.752Z,Credential Access,T1110,True,none
1:cIkOxLdKiDWSR0RbyI/yA+UjWLw=,SF,2.6465060710906982,ShADTdttFaf,143.88.14.11,39327,143.88.15.12,4848,false,false,0,1056,7376,60,tcp,16681,70292,68,ssl,1.711246731594604E9,CLZtB63lUeLNBjm292,2024-03-24T02:18:51.594Z,Credential Access,T1110,True,none
1:tQ/ThtLhhNNvvuThbFwFqFeTavA=,SF,2.6773288249969482,ShADTdttFaf,143.88.2.17,33903,143.88.3.14,4848,false,false,0,875,5820,44,tcp,16630,70088,68,ssl,1.711298810862826E9,CZNd8P2M4C7t0YP0O7,2024-03-24T16:46:50.862Z,Credential Access,T1110,True,none
1:ypbYw91ZDA2N6nTINJLs25w8Cy8=,SF,2.67891001701355,ShADTdttFaf,143.88.4.11,38975,143.88.5.12,4848,false,false,0,1046,6712,48,tcp,16681,70292,68,ssl,1.711509171703737E9,CVuFDFOKt9iQ1qE1c,2024-03-27T03:12:51.703Z,Credential Access,T1110,True,none
1:zwcCdkNsGibX2JB3Ogylg08nQLQ=,SF,2.8301279544830322,ShADTdttFaf,143.88.14.11,35563,143.88.15.12,4848,false,false,0,1008,6352,44,tcp,16583,69900,68,ssl,1.711261200819477E9,CZ4aOP1jE0VkdDgQL2,2024-03-24T06:20:00.819Z,Credential Access,T1110,True,none
1:g0NhcKeMwRIBHJRJNNtPB5zWyao=,SF,2.854218006134033,ShADTdttFaf,143.88.13.12,42395,143.88.14.12,4848,false,false,0,1042,6488,44,tcp,16681,70292,68,ssl,1.711547220109848E9,CQc6mH3pyTJnkiYym7,2024-03-27T13:47:00.109Z,Credential Access,T1110,True,none
1:ATec+cv5AH/qwVhX4QBTYc9SKMc=,SF,2.895756959915161,ShADTdttFaf,143.88.13.12,39565,143.88.14.12,4848,false,false,0,1009,6564,48,tcp,16583,69900,68,ssl,1.711245829467454E9,Ceqk3t3xjgCQOVJAsk,2024-03-24T02:03:49.467Z,Credential Access,T1110,True,none
1:ugLfHAwwIuZTH8ZdDN6MdDKuxE4=,SF,2.9319851398468018,ShADTdttFaf,143.88.14.11,43865,143.88.15.12,4848,false,false,0,1042,6696,48,tcp,16681,70292,68,ssl,1.711305786671048E9,CSxYXc3pYHCJrJ18lc,2024-03-24T18:43:06.671Z,Credential Access,T1110,True,none
1:pX43rCRtvyoPNFWBMEBedeJVdL4=,SF,3.015604019165039,ShADTdttFaf,143.88.2.17,38031,143.88.3.14,4848,false,false,0,1046,6504,44,tcp,16681,70292,68,ssl,1.711306084727414E9,Ccdtz23vdFAYS3Dzrc,2024-03-24T18:48:04.727Z,Credential Access,T1110,True,none
1:YPN09RLYcvn2/rnNjkmi1nj+dgQ=,SF,3.03735613822937,ShADTdttFaf,143.88.3.11,40863,143.88.4.13,4848,false,false,0,1008,6560,48,tcp,16583,69900,68,ssl,1.711498110767659E9,CEGoiq1Tmedkj1dDp7,2024-03-27T00:08:30.767Z,Credential Access,T1110,True,none
1:j9SC+FSc/n9mNUxtMX1gDAIHqM8=,SF,3.0475919246673584,ShADTdttFaf,143.88.15.10,40871,143.88.1.19,4848,false,false,0,1011,6364,44,tcp,16583,69900,68,ssl,1.711520806999274E9,CvCRKMDn5MltxhOZg,2024-03-27T06:26:46.999Z,Credential Access,T1110,True,none
1:xoglRfbE6PbwPfYiH1PK6EXOvis=,SF,3.068451166152954,ShADTdttFaf,143.88.13.12,39129,143.88.14.12,4848,false,false,0,1047,7132,56,tcp,16681,70292,68,ssl,1.711513696386628E9,CwRr7d4EunUpHG0wvb,2024-03-27T04:28:16.386Z,Credential Access,T1110,True,none
1:qMc/MRbdBcNI0+itPtiIgKTk9Ng=,SF,3.1059658527374268,ShADTdttFaf,143.88.3.11,41633,143.88.4.13,4848,false,false,0,1041,6692,48,tcp,16681,70292,68,ssl,1.711294956177998E9,CMD5vz3ZV8kQhqiQvi,2024-03-24T15:42:36.177Z,Credential Access,T1110,True,none
1:mZD/QoMKGWWsEz4jJ04p3QZqH5M=,SF,3.1760170459747314,ShADTdttFaf,143.88.14.11,33427,143.88.15.12,4848,false,false,0,1059,6764,48,tcp,16681,70292,68,ssl,1.711538054093586E9,CLcKyXN02BIyUtMn4,2024-03-27T11:14:14.093Z,Credential Access,T1110,True,none
