community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:EY4CxAQUs9ItK09o1vP1z+r/zTs=,SF,0.029967784881591797,ShADTdttFaf,143.88.5.14,45713,143.88.6.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709112648280311E9,CeqJuQ2WPhwU3BJHwb,2024-02-28T09:30:48.280Z,Credential Access,T1110,True,none
1:rKyiBrVnOh4L6EP2dS1pH71Dcug=,SF,0.029968976974487305,ShADTdttFaf,143.88.13.12,33585,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709216837763597E9,CjMYWD1n2kAuYpnDT3,2024-02-29T14:27:17.763Z,Credential Access,T1110,True,none
1:/6A8Wd0xSMSE4xtkNUozpy4qmgc=,SF,0.03000187873840332,ShADTdttFaf,143.88.4.11,37833,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70931652234358E9,CCX75C4i9hIdZlQfA8,2024-03-01T18:08:42.343Z,Credential Access,T1110,True,none
1:/b8z9LPm03cwtVExWZQyveZJCzA=,SF,0.0300900936126709,ShADTdttFaf,143.88.3.11,35545,143.88.4.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709228584941275E9,COQo419sEeruxv8pi,2024-02-29T17:43:04.941Z,Credential Access,T1110,True,none
1:uucFLE7nuRuPS8MHXfRA3VkFr5U=,SF,0.030105113983154297,ShADTdttFaf,143.88.13.12,40205,143.88.14.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709286678773304E9,C6x3H010PNqocU8CKj,2024-03-01T09:51:18.773Z,Credential Access,T1110,True,none
1:Tx7chhdHEZ5BQexTEYFiw2/6Vkg=,SF,0.030117034912109375,ShADTdttFaf,143.88.14.11,37585,143.88.15.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709178266652364E9,CuyWoD26GsIGkyigM8,2024-02-29T03:44:26.652Z,Credential Access,T1110,True,none
1:FdjJLSXbzVJ8XXQ3c5CG73/X1wc=,SF,0.03011798858642578,ShADTdttFaf,143.88.3.11,37161,143.88.4.13,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709406095774112E9,Cbty3t48wUtUXVZSb3,2024-03-02T19:01:35.774Z,Credential Access,T1110,True,none
1:qFZtOZuymfiBnkMB1HXC4N0Byx8=,SF,0.0301361083984375,ShADTdttFaf,143.88.15.10,40709,143.88.1.19,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.70939676910737E9,CNX3C74bpQoSQIMa85,2024-03-02T16:26:09.107Z,Credential Access,T1110,True,none
1:x48ktiV6RUdoiiBD00NS7HHAWYw=,SF,0.0301511287689209,ShADTdttFaf,143.88.14.11,35015,143.88.15.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709256223795635E9,C7vt3F4m8hMn8pCByj,2024-03-01T01:23:43.795Z,Credential Access,T1110,True,none
1:iDi24LFzQdSKe08JDp8ccMf6JGY=,SF,0.030178070068359375,ShADTdttFaf,143.88.13.12,46737,143.88.14.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709133932145974E9,CGM9ctotFdJpOY1O4,2024-02-28T15:25:32.145Z,Credential Access,T1110,True,none
1:necXjYmZb41EiH8tq8U2AQ9HhDs=,SF,0.030412912368774414,ShADTdttFaf,143.88.8.12,33717,143.88.9.10,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709169304823405E9,CHUo0S2thfAWenY07a,2024-02-29T01:15:04.823Z,Credential Access,T1110,True,none
1:HD2eEwtDP9e3p25j0mGuKQ5hUt0=,SF,0.030421018600463867,ShADTdttFaf,143.88.4.11,36705,143.88.5.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709154798859824E9,Co0kRQ18JFhPFCS9Lg,2024-02-28T21:13:18.859Z,Credential Access,T1110,True,none
1:1HvN+TUkdvUzNktDv3zrLb3ER3g=,SF,0.03044605255126953,ShADTdttFaf,143.88.9.12,46713,143.88.10.11,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709197060816297E9,CeDCIh4btambXXNRl7,2024-02-29T08:57:40.816Z,Credential Access,T1110,True,none
1:jKLsGj1pKQ3YHXja0tg9GsctZ+I=,SF,0.03049182891845703,ShADTdttFaf,143.88.6.11,38799,143.88.7.14,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709097792478938E9,C4TVNa4OfkbfDq7aT4,2024-02-28T05:23:12.478Z,Credential Access,T1110,True,none
1:fIAIAWyCAaUfwPSxDgL4uJLWMYo=,SF,0.030524015426635742,ShADTdttFaf,143.88.7.11,42671,143.88.8.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70934605187365E9,CGIUsf1mYdW28Jxnj7,2024-03-02T02:20:51.873Z,Credential Access,T1110,True,none
1:a1OljNY1X3xvR04MTeUmCV346oM=,SF,0.030637025833129883,ShADTdttFaf,143.88.9.12,39227,143.88.10.11,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709339056815218E9,CqDnijALYELbE4vSh,2024-03-02T00:24:16.815Z,Credential Access,T1110,True,none
1:vDimeAtfgCY6fsBmqolw27kTv7U=,SF,0.030706167221069336,ShADTdttFaf,143.88.8.12,35091,143.88.9.10,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709151252944012E9,CK8Vpo1BfNm3K51gY8,2024-02-28T20:14:12.944Z,Credential Access,T1110,True,none
1:CqVJ/PkmpvNl+j9qh7se/UHemC4=,SF,0.030976057052612305,ShADTdttFaf,143.88.4.11,42053,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709262495116729E9,C17lFSXmuHp9sgaGh,2024-03-01T03:08:15.116Z,Credential Access,T1110,True,none
1:X1phOMDR2xhNv+wrNAQT2xdLEiI=,SF,0.031039953231811523,ShADTdttFaf,143.88.13.12,36887,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709149640602756E9,Cu3Bnf3JwdlOg341n8,2024-02-28T19:47:20.602Z,Credential Access,T1110,True,none
1:oOTUiOtXT2d+D6hqrIoO9aR79UI=,SF,0.031054973602294922,ShADTdttFaf,143.88.13.12,44985,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709132030917097E9,CO1tZS3YZiJGFM2vki,2024-02-28T14:53:50.917Z,Credential Access,T1110,True,none
1:D1r6ug4HtrEBZkLhZoggP3WEMz0=,SF,0.031102895736694336,ShADTdttFaf,143.88.8.12,42115,143.88.9.10,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709126299954287E9,Cd1AC21GhkRiUUYFVe,2024-02-28T13:18:19.954Z,Credential Access,T1110,True,none
1:bom/zRvRH+w6F/B/nz6+LiGJZRA=,SF,0.031157970428466797,ShADTdttFaf,143.88.15.10,43611,143.88.1.19,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709214885225148E9,CFyWnq1To0hMPshZ49,2024-02-29T13:54:45.225Z,Credential Access,T1110,True,none
1:dYDwQw5IvnhXmeavogpn9JBAwJc=,SF,0.031177997589111328,ShADTdttFaf,143.88.13.12,46003,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709326083281747E9,CypCs42yHUGf4URkId,2024-03-01T20:48:03.281Z,Credential Access,T1110,True,none
1:0hlt0vP7AYPaTd90pyNcYbOC87U=,SF,0.03126096725463867,ShADTdttFaf,143.88.2.17,46853,143.88.3.14,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709202420753155E9,CaAiQad1sXaKd2ss,2024-02-29T10:27:00.753Z,Credential Access,T1110,True,none
1:qWNPwnoCMXfmZVN3zfYaCKWY2So=,SF,0.03131580352783203,ShADTdttFaf,143.88.7.11,35257,143.88.8.13,4848,false,false,0,686,5480,52,tcp,11329,47844,48,ssl,1.709332350288201E9,CDf6um19CKsfgLT5Q4,2024-03-01T22:32:30.288Z,Credential Access,T1110,True,none
1:eldhOfpziGFWjDRS06K1/UEsi/A=,SF,0.0314021110534668,ShADTdttFaf,143.88.7.11,39457,143.88.8.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70928560312388E9,CkYX4944n8JGego9i5,2024-03-01T09:33:23.123Z,Credential Access,T1110,True,none
1:Z/Qxw7RsWEOMZVpxvS8VeIRna0Y=,SF,0.031410932540893555,ShADTdttFaf,143.88.4.11,32873,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709220690427676E9,CFmcso4eysRMplKVj2,2024-02-29T15:31:30.427Z,Credential Access,T1110,True,none
1:6GkTtgDwb458slLxPRpRT4ZnSAg=,SF,0.031410932540893555,ShADTdttFaf,143.88.13.12,36835,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70921231229864E9,CAAFK826FxhsBU67D5,2024-02-29T13:11:52.298Z,Credential Access,T1110,True,none
1:8x1sBSIKlVTVUxothuyIT54F5+I=,SF,0.03149104118347168,ShAFaf,143.88.7.11,37009,143.88.8.13,4848,false,false,0,0,864,16,tcp,0,656,12,,1.709377075474218E9,C6VVrZ1QHdpn3ChUal,2024-03-02T10:57:55.474Z,Credential Access,T1110,True,none
1:PjXaoA0DiY6pTL3K8RSxLR5Tt4w=,SF,0.03178882598876953,ShADTdttFaf,143.88.15.10,40501,143.88.1.19,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709245082697838E9,C3GWRp414DqRFqWHc2,2024-02-29T22:18:02.697Z,Credential Access,T1110,True,none
1:R8QYkFOCUXOWNwEdzkERIhvwgPw=,SF,0.032243967056274414,ShADTdttFaf,143.88.2.17,41687,143.88.3.14,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709135013249377E9,C4xwkC2rvVd3kXoU81,2024-02-28T15:43:33.249Z,Credential Access,T1110,True,none
1:Ff421E1RjzMpXUOcX+PRDkRPd70=,SF,0.03226900100708008,ShADTdttFaf,143.88.12.12,42601,143.88.13.10,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709127743220109E9,C3vbWUlsEEPEydloi,2024-02-28T13:42:23.220Z,Credential Access,T1110,True,none
1:SRUD0gyHL3W2xWY4HskCl/ktD7M=,SF,0.032299041748046875,ShADTdttFaf,143.88.4.11,39845,143.88.5.12,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.70910533192289E9,CwXF762BBrrSC63Ibl,2024-02-28T07:28:51.922Z,Credential Access,T1110,True,none
1:1j9TsQs6ZOwVhCY4vHBOdHOo7F4=,SF,0.03235006332397461,ShADTdttFaf,143.88.15.10,40083,143.88.1.19,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709245085627235E9,CwmN5c4ts8n2JBZ5j2,2024-02-29T22:18:05.627Z,Credential Access,T1110,True,none
1:b0Beje0rA4sLWGqQcnHAIc42Ncg=,SF,0.03242611885070801,ShADTdttFaf,143.88.3.11,44021,143.88.4.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709158481921278E9,CNdd9G3k5mqksK50M8,2024-02-28T22:14:41.921Z,Credential Access,T1110,True,none
1:TCKR8cnJ1n1q186w0ag8iG7hMaQ=,SF,0.032540082931518555,ShADTdttFaf,143.88.8.12,46213,143.88.9.10,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709253496975483E9,CcTOdXmuKlPZI2Fn4,2024-03-01T00:38:16.975Z,Credential Access,T1110,True,none
1:QXvSa8Kmcw+2a4UgGNOYHEUKSs4=,SF,0.03266191482543945,ShADTdttFaf,143.88.5.14,34261,143.88.6.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709129713770394E9,C4XZ5H1zYaKpec8DTc,2024-02-28T14:15:13.770Z,Credential Access,T1110,True,none
1:6kE7qyexxXxrtcoF21+cPm0Qvfk=,SF,0.03269481658935547,ShADTdttFaf,143.88.14.11,39779,143.88.15.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709116887505283E9,CQFNuS0eyL3L7Btnk,2024-02-28T10:41:27.505Z,Credential Access,T1110,True,none
1:7N5MVBK7z95U2P+/mWOYxOIsIoo=,SF,0.032713890075683594,ShADTdttFaf,143.88.13.12,38397,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70929698971526E9,CjdkNw1N9f42m1TmFh,2024-03-01T12:43:09.715Z,Credential Access,T1110,True,none
1:hyoFaksw69Y/F8Ax0sRd69PtHuc=,SF,0.03281903266906738,ShADTdttFaf,143.88.15.10,37865,143.88.1.19,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709328170139155E9,CczCy71E6zawiYryJi,2024-03-01T21:22:50.139Z,Credential Access,T1110,True,none
1:fNM7CZffkqgsiwzYS/RuiSAtJ1o=,SF,0.03294110298156738,ShADTdttFaf,143.88.14.11,33397,143.88.15.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70925032973168E9,C5hUh43pIXLkdKBpRa,2024-02-29T23:45:29.731Z,Credential Access,T1110,True,none
1:Bk0s05rCAOnKC+97H7RwcqRgsGw=,SF,0.032978057861328125,ShADTdttFaf,143.88.6.11,42553,143.88.7.14,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709204008528802E9,CHegkA11sipTgfZNYj,2024-02-29T10:53:28.528Z,Credential Access,T1110,True,none
1:I/Yr6sVBQVNWZpSK6E13uhbLYQ8=,SF,0.03301811218261719,ShADTdttFaf,143.88.1.18,44763,143.88.2.20,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70929759501737E9,Cr7mhh2HrOtMLpYFck,2024-03-01T12:53:15.017Z,Credential Access,T1110,True,none
1:a9tE7/zB0a2E7K+4lnwNoMkIRpU=,SF,0.033058881759643555,ShADTdttFaf,143.88.15.10,46087,143.88.1.19,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709307804713179E9,CEhdw04CkZeSrMTEX,2024-03-01T15:43:24.713Z,Credential Access,T1110,True,none
1:pBwyVJid2iBTt/jid1Q90uKZ5XY=,SF,0.03316807746887207,ShADTdttFaf,143.88.13.12,45349,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709191806525894E9,CcIgxZ3o4n2Z0bySP3,2024-02-29T07:30:06.525Z,Credential Access,T1110,True,none
1:8VmDSMHwsRPulrWkDJEg6tDG5yE=,SF,0.033373117446899414,ShADTdttFaf,143.88.8.12,46145,143.88.9.10,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709174910176751E9,CrXzLm2Av0d36BCEa5,2024-02-29T02:48:30.176Z,Credential Access,T1110,True,none
1:vJCAKs4m8xjN34y0htrHS8q9QRk=,SF,0.03352999687194824,ShADTdttFaf,143.88.5.14,35979,143.88.6.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709097603811461E9,CQKR141CM8h3r5m4ra,2024-02-28T05:20:03.811Z,Credential Access,T1110,True,none
1:2APOMCWoecjhvlVnm17LCpMk2Co=,SF,0.033564090728759766,ShADTdttFaf,143.88.15.10,42657,143.88.1.19,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709219102685771E9,Cqabe4BPkPRAIFO4e,2024-02-29T15:05:02.685Z,Credential Access,T1110,True,none
1:6ld2YbTUFQTTOMKM8ZuNwDANP9g=,SF,0.03370189666748047,ShADTdttFaf,143.88.4.11,34509,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709095574417603E9,Chx4wr1uoPbBLa0A02,2024-02-28T04:46:14.417Z,Credential Access,T1110,True,none
1:Sj3efqfpgNH6V7r+2A240ZnJ8CU=,SF,0.03378582000732422,ShADTdttFaf,143.88.4.11,34339,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709344370100542E9,CJyULE10KW0W3MVVFd,2024-03-02T01:52:50.100Z,Credential Access,T1110,True,none
1:G4hE4z/l+P4h5chGueku95I1Cbo=,SF,0.006723880767822266,ShAFaf,143.88.1.18,35003,143.88.2.20,4848,false,false,0,0,864,16,tcp,0,656,12,,1.709304582291975E9,CRF5P51uxiEe3xntDc,2024-03-01T14:49:42.291Z,Credential Access,T1110,True,none
1:bRgNmfgenAiG55MaHXxpjBfrRRA=,SF,0.007536888122558594,ShAFaf,143.88.3.11,38807,143.88.4.13,4848,false,false,0,0,864,16,tcp,0,656,12,,1.709244932061949E9,CzNAKg4Xo6yWldABe,2024-02-29T22:15:32.061Z,Credential Access,T1110,True,none
1:6RGkUDpIKaUqmN4yuaibwmHo1E8=,SF,0.009913921356201172,ShAFaf,143.88.14.11,45325,143.88.15.12,4848,false,false,0,0,864,16,tcp,0,656,12,,1.709223311179208E9,C5ESG3LiA9f2K9fDl,2024-02-29T16:15:11.179Z,Credential Access,T1110,True,none
1:H5FtZexTHbHSusFtTmUdIBwpynE=,SF,0.016448974609375,ShADTdttFaf,143.88.14.11,46291,143.88.15.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709419214642317E9,CwCsWu2DOpAvdQDLo3,2024-03-02T22:40:14.642Z,Credential Access,T1110,True,none
1:ltb7dwXnxSEI9ZueQZMocmfO3pI=,SF,0.017026185989379883,ShADTdttFaf,143.88.4.11,41293,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709253835447322E9,C9hr1740RCjD0luKn6,2024-03-01T00:43:55.447Z,Credential Access,T1110,True,none
1:20ZXTMEKOlbiHA9Qt5cLm22e7Mw=,SF,0.0172119140625,ShADTdttFaf,143.88.14.11,44245,143.88.15.12,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709380579103476E9,CUHjMKUh7pmyhlU1c,2024-03-02T11:56:19.103Z,Credential Access,T1110,True,none
1:aFeYjAnaXkNCnUpP3mwQ96teU6U=,SF,0.01827716827392578,ShADTdttFaf,143.88.2.17,44595,143.88.3.14,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709404758892223E9,CmuC2E2SMJjfIieQ5,2024-03-02T18:39:18.892Z,Credential Access,T1110,True,none
1:3UYwi3qffZGKqkQCnc565OvVUMg=,SF,0.019086837768554688,ShADTdttFaf,143.88.13.12,34931,143.88.14.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709182389118133E9,CnFET24ZqDnuCrckva,2024-02-29T04:53:09.118Z,Credential Access,T1110,True,none
1:jC1ciSnIBi8r33LJvCiCB3s+1z8=,SF,0.019770145416259766,ShADTdttFaf,143.88.14.11,35039,143.88.15.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709389634010244E9,CYNk6FTY2fiyaMkwl,2024-03-02T14:27:14.010Z,Credential Access,T1110,True,none
1:y+9J2HHWYQCZZj20u7D386clU3w=,SF,0.019789934158325195,ShADTdttFaf,143.88.4.11,33493,143.88.5.12,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709253826637726E9,CCElNs5MxkAynn7Ik,2024-03-01T00:43:46.637Z,Credential Access,T1110,True,none
1:h1BUMCGK/oB0/QJQJKgKyPufEx8=,SF,0.019811153411865234,ShADTdttFaf,143.88.14.11,41101,143.88.15.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.70939616214739E9,C2bk922D81MaFS91Dl,2024-03-02T16:16:02.147Z,Credential Access,T1110,True,none
1:poTi7mfSxe/tvV88GkpeZ857wjg=,SF,0.020460128784179688,ShADTdttFaf,143.88.13.12,33885,143.88.14.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709380418605363E9,C3ZUQT2Xcti1IWfbb,2024-03-02T11:53:38.605Z,Credential Access,T1110,True,none
1:e21dJSRI5cHb+4JgAO6afzyw1hc=,SF,0.02081608772277832,ShADTdttFaf,143.88.8.12,42563,143.88.9.10,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.70920080806111E9,CTqkMj1H5XLrA7qR34,2024-02-29T10:00:08.061Z,Credential Access,T1110,True,none
1:ocM93/YEblhpXxthz0vDb8bwHyU=,SF,0.020932912826538086,ShADTdttFaf,143.88.14.11,33619,143.88.15.12,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.7093428895692E9,C26VXZ2Sr5MLj6Gfp,2024-03-02T01:28:09.569Z,Credential Access,T1110,True,none
1:3CFAkcuDNfbzb2Vy7iPP+TA4hWc=,SF,0.021044015884399414,ShADTdttFaf,143.88.4.11,42043,143.88.5.12,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709399210902724E9,CVinha2M1FLDBvn997,2024-03-02T17:06:50.902Z,Credential Access,T1110,True,none
1:n289vF9fRsLIseOH/0NGyo2ETOw=,SF,0.02113795280456543,ShADTdttFaf,143.88.8.12,42691,143.88.9.10,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709419857660042E9,CwaajK3c9uMcC835Ej,2024-03-02T22:50:57.660Z,Credential Access,T1110,True,none
1:7CVX4dwNs2uiCBA06IHxNi3TRvM=,SF,0.021190881729125977,ShADTdttFaf,143.88.1.18,40763,143.88.2.20,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709418376544995E9,CdKQFq11ouwKtfahY8,2024-03-02T22:26:16.544Z,Credential Access,T1110,True,none
1:hPGLfLzvp648dcxtVFm6w0cW2Ho=,SF,0.02129197120666504,ShADTdttFaf,143.88.8.12,37353,143.88.9.10,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709389621830698E9,CQu7rozSmyPRKrP79,2024-03-02T14:27:01.830Z,Credential Access,T1110,True,none
1:JXMDUBp0GE3NpJFAII8PPhhuKpM=,SF,0.021297216415405273,ShADTdttFaf,143.88.4.11,38559,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709415318489215E9,CGF9Q72MlFl1y7Ory7,2024-03-02T21:35:18.489Z,Credential Access,T1110,True,none
1:EOnocFG+aAHIIWb7G8pxFQLY8fM=,SF,0.021334171295166016,ShADTdttFaf,143.88.4.11,42451,143.88.5.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709387825277829E9,CxkDTxjGVYZgBEqE1,2024-03-02T13:57:05.277Z,Credential Access,T1110,True,none
1:NMJEMJIIDOSZq2CMs2e7HyhlwbU=,SF,0.021381855010986328,ShADTdttFaf,143.88.3.11,36565,143.88.4.13,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709184880882214E9,CC4D3P1blome9AnZy,2024-02-29T05:34:40.882Z,Credential Access,T1110,True,none
1:2ul45ZgUSTQYvBYcHhCkJz8YDIo=,SF,0.021575927734375,ShADTdttFaf,143.88.15.10,34987,143.88.1.19,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709126487047184E9,CbYahOtvboeqqeRP3,2024-02-28T13:21:27.047Z,Credential Access,T1110,True,none
1:HIvNrLNQSWnLEn2Sr2+JwnczcgY=,SF,0.021764039993286133,ShADTdttFaf,143.88.12.12,43311,143.88.13.10,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709423007559529E9,CgxrHy4CfmdCGb5Wzh,2024-03-02T23:43:27.559Z,Credential Access,T1110,True,none
1:xH3hwheqNkhEr4vj5rM8aRgVe8A=,SF,0.021893024444580078,ShADTdttFaf,143.88.13.12,40489,143.88.14.12,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709386078580684E9,CczzkKLCehpPyxzdc,2024-03-02T13:27:58.580Z,Credential Access,T1110,True,none
1:b8vKv8ktjQNJc0T0oJsWY9WTcZc=,SF,0.0219879150390625,ShADTdttFaf,143.88.7.11,44175,143.88.8.13,4848,false,false,0,686,5896,60,tcp,11329,47844,48,ssl,1.709253732916734E9,CCGca82qF3nI7yKex9,2024-03-01T00:42:12.916Z,Credential Access,T1110,True,none
1:X3OSeX99Lq8oiUPDw3X31pK3Upw=,SF,0.022181034088134766,ShADTdttFaf,143.88.3.11,42957,143.88.4.13,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709392493254937E9,CvMq1xwm8ogp41iKi,2024-03-02T15:14:53.254Z,Credential Access,T1110,True,none
1:hI7fgLpD1bNGlJurTwgMnzLg2n0=,SF,0.022262096405029297,ShADTdttFaf,143.88.13.12,32965,143.88.14.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709191807536639E9,C09gYk1lMLhN3dRFW9,2024-02-29T07:30:07.536Z,Credential Access,T1110,True,none
1:Rjq/BR7/k40iStzJtQEIU5VfMxo=,SF,0.02233099937438965,ShADTdttFaf,143.88.1.18,37889,143.88.2.20,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709409076001813E9,CZ6ngT2Y2yF6YhsB87,2024-03-02T19:51:16.001Z,Credential Access,T1110,True,none
1:mPqO1WEHSYhHs1i8XnmqLlz4A2o=,SF,0.022383928298950195,ShADTdttFaf,143.88.4.11,41557,143.88.5.12,4848,false,false,0,686,5480,52,tcp,11329,47844,48,ssl,1.709399213790301E9,CBh7hnLGenH7qCfr4,2024-03-02T17:06:53.790Z,Credential Access,T1110,True,none
1:ds3xo2rhxurg8It4Sh7UuNQhsVs=,SF,0.022633790969848633,ShADTdttFaf,143.88.3.11,35667,143.88.4.13,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709223315130474E9,C7FRRv3EcGBbtCEtq6,2024-02-29T16:15:15.130Z,Credential Access,T1110,True,none
1:ziS4U0FKNuJ98uv6j/5883tXwao=,SF,0.022697925567626953,ShADTdttFaf,143.88.7.11,40783,143.88.8.13,4848,false,false,0,686,5896,60,tcp,11329,47844,48,ssl,1.709361575973309E9,C3RamHzczGVLStuq1,2024-03-02T06:39:35.973Z,Credential Access,T1110,True,none
1:N4xJrKc/NwprHUiNGBqAPE+lcWw=,SF,0.022979021072387695,ShADTdttFaf,143.88.5.14,44789,143.88.6.13,4848,false,false,0,686,5064,44,tcp,11329,47844,48,ssl,1.709277561149111E9,CLvgHQeObkhTzTIo3,2024-03-01T07:19:21.149Z,Credential Access,T1110,True,none
1:l080MF2rwDce4blOLcLyBsCelGQ=,SF,0.02303004264831543,ShADTdttFaf,143.88.5.14,33511,143.88.6.13,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.70940459306774E9,CcDfny3WXGJMYk0zW,2024-03-02T18:36:33.067Z,Credential Access,T1110,True,none
1:nt2IL8LNF2NVVPzls8em5/sHJyw=,SF,0.023035049438476562,ShADTdttFaf,143.88.14.11,44137,143.88.15.12,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709396160654414E9,CTPRDH2rrogBiCnJm4,2024-03-02T16:16:00.654Z,Credential Access,T1110,True,none
1:2O1pq84Tugo4TSCus0A/rRYqETw=,SF,0.0232388973236084,ShADTdttFaf,143.88.15.10,34823,143.88.1.19,4848,false,false,0,686,5272,48,tcp,11329,47844,48,ssl,1.709219097467036E9,CHg46IcGmjtxSfif6,2024-02-29T15:04:57.467Z,Credential Access,T1110,True,none
1:b6ce+C6HLzeY6MECbvgCTccoWag=,SF,0.023292064666748047,ShADTdttFaf,143.88.8.12,41587,143.88.9.10,4848,false,false,0,686,4856,40,tcp,11329,47844,48,ssl,1.709269363265091E9,CiJkwzZrd0BInoUP2,2024-03-01T05:02:43.265Z,Credential Access,T1110,True,none
